SubscriptionName,SubscriptionGuid,Date,ResourceGuid,,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.316693,2.910842
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.300026,2.905009
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.433362,2.951677
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.283359,2.899176
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.16669,2.858341
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.200023,2.870008
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.183356,2.864174
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.133355,2.846674
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.133355,2.846674
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.316692,2.910842
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.21669,2.875841
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,7.783349,2.724172
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.133356,2.846675
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.233357,2.881675
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.233358,2.881675
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,7.800016,2.730006
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,12.216691,4.275842
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.200024,2.870008
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,8.550011,2.992504
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,87e3959c-37d3-55ee-b14f-0ffedf6ba6bb,Virtual Machines,Eadsv5 Series Windows,IN Central,E4ads v5,7.716681,2.700838
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.051906,0.305607
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,f5712a92-6bae-4f78-be65-146d3bc5438b,Storage,Standard HDD Managed Disks,DE West Central,S10 LRS Disk,0.066672,0.392544
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,727a8fa8-8cf0-42a0-b95f-14fe7778ca3b,Storage,Standard Page Blob v2,IN Central,GRS Disk Write Operations,0.1439,0.00024
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,727a8fa8-8cf0-42a0-b95f-14fe7778ca3b,Storage,Standard Page Blob v2,IN Central,GRS Disk Write Operations,0.144,0.00024
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,727a8fa8-8cf0-42a0-b95f-14fe7778ca3b,Storage,Standard Page Blob v2,IN Central,GRS Disk Write Operations,0.144,0.00024
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,727a8fa8-8cf0-42a0-b95f-14fe7778ca3b,Storage,Standard Page Blob v2,IN Central,GRS Disk Write Operations,0.0132,0.000022
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,ad4d0278-4c8f-4298-a99b-1952ec4440b9,SQL Database,Single Standard,IN Central,S0 DTUs,3.000024,1.660824
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-08-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-09-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-10-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-11-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-12-2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/13/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/14/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/15/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/16/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/17/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/18/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/19/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/20/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/21/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/22/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/23/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/24/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/25/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/26/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/27/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/28/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/29/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11/30/2025,3360028e-0ee9-41b0-bf90-2752eae9448e,Storage,Standard SSD Managed Disks,IN Central,E10 LRS Disk,0.033336,0.352032
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-01-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-02-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-03-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-04-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-05-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-06-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
Actin-Azure Sponsorship,c27e8e3c-43a4-4c60-a0e1-73fafa80b8fa,11-07-2025,7ace040c-7857-5494-a5b8-295e4d634595,IoT Hub,Device Update,AP Southeast,Free 1 Device Unit,0,0
